item_id,order_id,product_id,product_name,category,supplier,qty,unit_price,discount_pct,discounted_price,line_total,cost_price,weight_kg,order_date,order_status
ITM0000176,ORD0000110,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2022-11-21,Returned
ITM0000177,ORD0000111,P013,Portable SSD 1TB,Storage,EliteComponents,3,89.99,0.24,68.39,205.17,40.0,0.1,2023-01-30,Completed
ITM0000178,ORD0000111,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.24,41.79,41.79,20.0,0.3,2023-01-30,Completed
ITM0000179,ORD0000112,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.15,93.49,93.49,45.0,0.55,2024-06-24,Completed
ITM0000180,ORD0000112,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.15,28.04,28.04,11.0,0.7,2024-06-24,Completed
ITM0000181,ORD0000113,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.12,10.3,10.3,15.0,0.45,2023-08-10,Completed
ITM0000182,ORD0000113,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.12,34.3,34.3,48.0,0.28,2023-08-10,Completed
ITM0000183,ORD0000113,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.12,87.99,87.99,42.0,0.55,2023-08-10,Completed
ITM0000184,ORD0000114,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2023-08-14,Completed
ITM0000185,ORD0000115,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,3,349.99,0.17,290.49,871.47,155.0,18.0,2023-12-27,Completed
ITM0000186,ORD0000115,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,2,89.99,0.17,74.69,149.38,35.0,0.3,2023-12-27,Completed
ITM0000187,ORD0000115,P018,Action Camera 4K,Cameras,BrightGadgets,2,169.99,0.17,141.09,282.18,72.0,0.35,2023-12-27,Completed
ITM0000188,ORD0000116,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2024-03-21,Completed
ITM0000189,ORD0000117,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.0,12.99,12.99,3.8,0.3,2024-04-15,Cancelled
ITM0000190,ORD0000118,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.13,30.44,30.44,9.5,0.3,2024-05-25,Completed
ITM0000191,ORD0000119,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,2,54.99,0.06,51.69,103.38,20.0,0.3,2024-03-03,Completed
ITM0000192,ORD0000119,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.06,31.01,31.01,11.0,0.7,2024-03-03,Completed
ITM0000193,ORD0000119,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.06,37.59,37.59,12.0,0.8,2024-03-03,Completed
ITM0000194,ORD0000120,P029,Thermal Paste Premium,PC Parts,EliteComponents,1,9.99,0.0,9.99,9.99,3.0,0.05,2023-11-16,Completed
ITM0000195,ORD0000120,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2023-11-16,Completed
ITM0000196,ORD0000121,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-12-06,Completed
ITM0000197,ORD0000122,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-08-01,Completed
ITM0000198,ORD0000122,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-08-01,Completed
ITM0000199,ORD0000123,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.15,29.74,59.48,9.5,0.3,2023-10-28,Completed
ITM0000200,ORD0000123,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,3,149.99,0.15,127.49,382.47,58.0,0.35,2023-10-28,Completed
ITM0000201,ORD0000123,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.15,84.99,84.99,42.0,0.55,2023-10-28,Completed
ITM0000202,ORD0000123,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.15,28.04,28.04,11.0,0.7,2023-10-28,Completed
ITM0000203,ORD0000124,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2023-12-18,Completed
ITM0000204,ORD0000125,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,3,59.99,0.0,59.99,179.97,18.0,0.4,2024-01-01,Completed
ITM0000205,ORD0000126,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.25,67.49,67.49,35.0,0.3,2024-06-29,Completed
ITM0000206,ORD0000127,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,2,19.99,0.0,19.99,39.98,6.0,0.25,2024-08-01,Completed
ITM0000207,ORD0000128,P029,Thermal Paste Premium,PC Parts,EliteComponents,1,9.99,0.0,9.99,9.99,3.0,0.05,2024-11-17,Returned
ITM0000208,ORD0000128,P016,27in Monitor 4K,Displays,BrightGadgets,3,319.99,0.0,319.99,959.97,138.0,6.5,2024-11-17,Returned
ITM0000209,ORD0000128,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-11-17,Returned
ITM0000210,ORD0000128,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-11-17,Returned
ITM0000211,ORD0000129,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.0,32.99,32.99,11.0,0.7,2022-01-06,Completed
ITM0000212,ORD0000130,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.1,44.99,44.99,14.0,0.15,2022-06-21,Completed
ITM0000213,ORD0000131,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2022-07-18,Completed
ITM0000214,ORD0000132,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2022-08-11,Completed
ITM0000215,ORD0000132,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2022-08-11,Completed
ITM0000216,ORD0000133,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.0,34.99,69.98,11.0,0.25,2022-09-12,Completed
ITM0000217,ORD0000133,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2022-09-12,Completed
ITM0000218,ORD0000133,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2022-09-12,Completed
ITM0000219,ORD0000134,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-03-06,Completed
ITM0000220,ORD0000135,P015,Microphone USB Condenser,Audio,EliteComponents,2,99.99,0.0,99.99,199.98,42.0,0.55,2023-06-02,Completed
ITM0000221,ORD0000135,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2023-06-02,Completed
ITM0000222,ORD0000136,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.0,34.99,69.98,9.5,0.3,2023-07-09,Completed
ITM0000223,ORD0000137,P021,VR Headset Standalone,Gaming,BrightGadgets,1,299.99,0.15,254.99,254.99,140.0,0.65,2024-05-24,Completed
ITM0000224,ORD0000138,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.1,35.99,35.99,12.0,0.8,2024-08-08,Completed
ITM0000225,ORD0000139,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-08-22,Returned
ITM0000226,ORD0000140,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.12,34.3,34.3,48.0,0.28,2023-11-18,Completed
ITM0000227,ORD0000141,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-05-12,Completed
ITM0000228,ORD0000142,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.0,169.99,169.99,72.0,0.35,2024-07-18,Completed
ITM0000229,ORD0000143,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2024-08-06,Completed
ITM0000230,ORD0000144,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2024-12-07,Completed
ITM0000231,ORD0000144,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,2,89.99,0.0,89.99,179.98,35.0,0.3,2024-12-07,Completed
ITM0000232,ORD0000145,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.19,34.82,34.82,14.0,0.9,2024-04-26,Completed
ITM0000233,ORD0000145,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.19,28.34,28.34,11.0,0.25,2024-04-26,Completed
ITM0000234,ORD0000146,P026,HDMI Cable 2m,Accessories,ValueSource Co,2,8.99,0.1,8.09,16.18,2.2,0.08,2022-04-20,Completed
ITM0000235,ORD0000146,P009,Desk Pad XL,Accessories,TechCore Ltd,2,29.99,0.1,26.99,53.98,10.0,0.6,2022-04-20,Completed
ITM0000236,ORD0000146,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.1,80.99,80.99,35.0,0.3,2022-04-20,Completed
ITM0000237,ORD0000147,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.15,5.09,5.09,1.0,0.08,2022-05-29,Completed
ITM0000238,ORD0000147,P021,VR Headset Standalone,Gaming,BrightGadgets,1,299.99,0.15,254.99,254.99,140.0,0.65,2022-05-29,Completed
ITM0000239,ORD0000148,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.23,107.79,107.79,55.0,0.08,2023-03-27,Completed
ITM0000240,ORD0000148,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.23,246.39,246.39,138.0,6.5,2023-03-27,Completed
ITM0000241,ORD0000149,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.06,32.89,32.89,9.5,0.3,2023-05-05,Completed
ITM0000242,ORD0000149,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.06,42.29,84.58,17.0,0.18,2023-05-05,Completed
ITM0000243,ORD0000150,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.0,49.99,99.98,14.0,0.15,2024-01-01,Completed
ITM0000244,ORD0000150,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,2,54.99,0.0,54.99,109.98,20.0,0.3,2024-01-01,Completed
ITM0000245,ORD0000151,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,2,54.99,0.0,54.99,109.98,20.0,0.3,2022-12-09,Completed
ITM0000246,ORD0000151,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2022-12-09,Completed
ITM0000247,ORD0000151,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2022-12-09,Completed
ITM0000248,ORD0000152,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-12-14,Completed
ITM0000249,ORD0000152,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2024-12-14,Completed
ITM0000250,ORD0000152,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2024-12-14,Completed
ITM0000251,ORD0000153,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-12-03,Completed
ITM0000252,ORD0000154,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.22,31.19,31.19,12.0,0.8,2024-09-30,Completed
ITM0000253,ORD0000155,P024,Phone Stand Adjustable,Accessories,ValueSource Co,2,9.99,0.0,9.99,19.98,2.8,0.15,2023-10-04,Completed
ITM0000254,ORD0000155,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2023-10-04,Completed
ITM0000255,ORD0000155,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-10-04,Completed
ITM0000256,ORD0000156,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.19,31.57,31.57,48.0,0.28,2023-12-25,Completed
ITM0000257,ORD0000156,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.19,48.59,48.59,18.0,0.4,2023-12-25,Completed
ITM0000258,ORD0000156,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.19,72.89,72.89,40.0,0.1,2023-12-25,Completed
ITM0000259,ORD0000157,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2024-05-11,Completed
ITM0000260,ORD0000157,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-05-11,Completed
ITM0000261,ORD0000157,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-05-11,Completed
ITM0000262,ORD0000158,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.25,29.99,29.99,12.0,0.8,2024-07-30,Completed
ITM0000263,ORD0000158,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.25,127.49,127.49,72.0,0.35,2024-07-30,Completed
ITM0000264,ORD0000159,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-09-22,Completed
ITM0000265,ORD0000160,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2024-11-02,Completed
ITM0000266,ORD0000160,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2024-11-02,Completed
ITM0000267,ORD0000161,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2024-11-16,Completed
ITM0000268,ORD0000161,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-11-16,Completed
ITM0000269,ORD0000162,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.18,81.99,81.99,42.0,0.55,2024-11-30,Completed
ITM0000270,ORD0000162,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.18,32.79,32.79,12.0,0.8,2024-11-30,Completed
ITM0000271,ORD0000162,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.18,139.39,139.39,72.0,0.35,2024-11-30,Completed
ITM0000272,ORD0000162,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.18,49.19,49.19,18.0,0.4,2024-11-30,Completed
ITM0000273,ORD0000163,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.15,46.74,46.74,20.0,0.3,2024-12-29,Completed
ITM0000274,ORD0000163,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.15,11.04,11.04,3.8,0.3,2024-12-29,Completed
ITM0000275,ORD0000164,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.26,33.29,66.58,17.0,0.18,2024-09-26,Completed
ITM0000276,ORD0000165,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2022-08-16,Completed
ITM0000277,ORD0000166,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.28,251.99,251.99,155.0,18.0,2023-03-25,Completed
ITM0000278,ORD0000166,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.28,25.19,25.19,9.5,0.3,2023-03-25,Completed
ITM0000279,ORD0000167,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,2,11.71,0.24,8.9,17.8,15.0,0.45,2023-09-25,Completed
ITM0000280,ORD0000167,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.24,37.99,37.99,14.0,0.15,2023-09-25,Completed
ITM0000281,ORD0000168,P019,Ring Light 10in,Lighting,BrightGadgets,2,54.99,0.28,39.59,79.18,19.0,1.2,2023-10-28,Cancelled
ITM0000282,ORD0000169,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.27,9.48,9.48,3.8,0.3,2024-06-25,Completed
ITM0000283,ORD0000169,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.27,32.84,32.84,17.0,0.18,2024-06-25,Completed
ITM0000284,ORD0000170,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-10-16,Completed
ITM0000285,ORD0000170,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2023-10-16,Completed
ITM0000286,ORD0000170,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-10-16,Completed
ITM0000287,ORD0000170,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-10-16,Completed
ITM0000288,ORD0000171,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.27,7.29,7.29,2.8,0.15,2022-08-24,Completed
ITM0000289,ORD0000172,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-05-08,Completed
ITM0000290,ORD0000173,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2023-04-15,Completed
ITM0000291,ORD0000174,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.12,149.59,149.59,72.0,0.35,2023-04-29,Completed
ITM0000292,ORD0000175,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2023-06-13,Returned
ITM0000293,ORD0000176,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-03-13,Completed
ITM0000294,ORD0000177,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.19,44.54,44.54,20.0,0.3,2023-03-27,Completed
ITM0000295,ORD0000177,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.19,40.49,80.98,14.0,0.15,2023-03-27,Completed
ITM0000296,ORD0000178,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.17,37.34,74.68,17.0,0.18,2023-04-25,Completed
ITM0000297,ORD0000178,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.17,4.97,4.97,1.0,0.08,2023-04-25,Completed
ITM0000298,ORD0000179,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2022-10-02,Completed
ITM0000299,ORD0000180,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-08-03,Completed
ITM0000300,ORD0000181,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-09-08,Completed
ITM0000301,ORD0000182,P016,27in Monitor 4K,Displays,BrightGadgets,2,319.99,0.0,319.99,639.98,138.0,6.5,2023-09-22,Completed
ITM0000302,ORD0000182,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-09-22,Completed
ITM0000303,ORD0000182,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-09-22,Completed
ITM0000304,ORD0000183,P020,Laptop Cooling Pad,Accessories,BrightGadgets,3,32.99,0.0,32.99,98.97,11.0,0.7,2023-10-06,Completed
ITM0000305,ORD0000184,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.21,43.44,43.44,19.0,1.2,2023-10-31,Completed
ITM0000306,ORD0000185,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.2,39.99,39.99,14.0,0.15,2024-07-24,Completed
ITM0000307,ORD0000185,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.2,43.99,43.99,20.0,0.3,2024-07-24,Completed
ITM0000308,ORD0000186,P018,Action Camera 4K,Cameras,BrightGadgets,3,169.99,0.0,169.99,509.97,72.0,0.35,2024-08-15,Cancelled
ITM0000309,ORD0000187,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2023-11-15,Completed
ITM0000310,ORD0000188,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2023-09-21,Completed
ITM0000311,ORD0000188,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-09-21,Completed
ITM0000312,ORD0000188,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2023-09-21,Completed
ITM0000313,ORD0000189,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-12-11,Completed
ITM0000314,ORD0000190,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-01-20,Completed
ITM0000315,ORD0000191,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-02-22,Completed
ITM0000316,ORD0000192,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.17,37.34,37.34,17.0,0.18,2024-03-27,Completed
ITM0000317,ORD0000193,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-04-10,Completed
ITM0000318,ORD0000193,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2024-04-10,Completed
ITM0000319,ORD0000194,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-07-20,Completed
ITM0000320,ORD0000195,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,2,34.99,0.13,30.44,60.88,11.0,0.25,2024-07-28,Completed
ITM0000321,ORD0000195,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.13,10.19,10.19,15.0,0.45,2024-07-28,Completed
ITM0000322,ORD0000196,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.24,26.59,53.18,9.5,0.3,2024-10-31,Completed
ITM0000323,ORD0000197,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2024-11-14,Completed
ITM0000324,ORD0000197,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-11-14,Completed
ITM0000325,ORD0000197,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-11-14,Completed
ITM0000326,ORD0000197,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2024-11-14,Completed
ITM0000327,ORD0000198,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-04-19,Completed
ITM0000328,ORD0000198,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2024-04-19,Completed
ITM0000329,ORD0000199,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2024-08-19,Completed
ITM0000330,ORD0000200,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.13,5.21,5.21,1.0,0.08,2024-11-27,Completed
ITM0000331,ORD0000201,P023,Cable Management Kit,Accessories,ValueSource Co,2,12.99,0.16,10.91,21.82,3.8,0.3,2022-03-31,Completed
ITM0000332,ORD0000201,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.16,75.59,75.59,35.0,0.3,2022-03-31,Completed
ITM0000333,ORD0000201,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.16,92.39,92.39,45.0,0.55,2022-03-31,Completed
ITM0000334,ORD0000202,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2024-10-21,Completed
ITM0000335,ORD0000202,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-10-21,Completed
ITM0000336,ORD0000203,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-02-03,Completed
ITM0000337,ORD0000204,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-02-17,Completed
ITM0000338,ORD0000204,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-02-17,Completed
ITM0000339,ORD0000205,P023,Cable Management Kit,Accessories,ValueSource Co,3,12.99,0.0,12.99,38.97,3.8,0.3,2023-05-16,Completed
ITM0000340,ORD0000206,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2023-10-09,Completed
ITM0000341,ORD0000206,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2023-10-09,Completed
ITM0000342,ORD0000207,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-08-13,Completed
ITM0000343,ORD0000208,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-06-01,Cancelled
ITM0000344,ORD0000208,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2024-06-01,Cancelled
ITM0000345,ORD0000208,P026,HDMI Cable 2m,Accessories,ValueSource Co,2,8.99,0.0,8.99,17.98,2.2,0.08,2024-06-01,Cancelled
ITM0000346,ORD0000208,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.0,34.99,69.98,9.5,0.3,2024-06-01,Cancelled
ITM0000347,ORD0000209,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2022-09-09,Completed
ITM0000348,ORD0000209,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2022-09-09,Completed
ITM0000349,ORD0000210,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2022-12-19,Completed
ITM0000350,ORD0000211,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2023-01-02,Completed
ITM0000351,ORD0000212,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,3,89.99,0.0,89.99,269.97,35.0,0.3,2023-01-18,Completed
