product_id,date,stock_level,units_sold,stockout_flag
P001,2024-05-22,284,12,0
P001,2024-05-23,272,12,0
P001,2024-05-24,263,9,0
P001,2024-05-25,249,14,0
P001,2024-05-26,235,14,0
P001,2024-05-27,230,5,0
P001,2024-05-28,219,11,0
P001,2024-05-29,212,7,0
P001,2024-05-30,206,6,0
P001,2024-05-31,198,8,0
P001,2024-06-01,462,16,0
P001,2024-06-02,452,10,0
P001,2024-06-03,447,5,0
P001,2024-06-04,435,12,0
P001,2024-06-05,427,8,0
P001,2024-06-06,420,7,0
P001,2024-06-07,408,12,0
P001,2024-06-08,394,14,0
P001,2024-06-09,378,16,0
P001,2024-06-10,370,8,0
P001,2024-06-11,358,12,0
P001,2024-06-12,350,8,0
P001,2024-06-13,344,6,0
P001,2024-06-14,335,9,0
P001,2024-06-15,320,15,0
P001,2024-06-16,308,12,0
P001,2024-06-17,297,11,0
P001,2024-06-18,286,11,0
P001,2024-06-19,281,5,0
P001,2024-06-20,272,9,0
P001,2024-06-21,263,9,0
P001,2024-06-22,251,12,0
P001,2024-06-23,233,18,0
P001,2024-06-24,222,11,0
P001,2024-06-25,211,11,0
P001,2024-06-26,204,7,0
P001,2024-06-27,197,7,0
P001,2024-06-28,187,10,0
P001,2024-06-29,177,10,0
P001,2024-06-30,167,10,0
P001,2024-07-01,439,8,0
P001,2024-07-02,429,10,0
P001,2024-07-03,418,11,0
P001,2024-07-04,413,5,0
P001,2024-07-05,407,6,0
P001,2024-07-06,391,16,0
P001,2024-07-07,377,14,0
P001,2024-07-08,366,11,0
P001,2024-07-09,353,13,0
P001,2024-07-10,344,9,0
P001,2024-07-11,338,6,0
P001,2024-07-12,326,12,0
P001,2024-07-13,314,12,0
P001,2024-07-14,301,13,0
P001,2024-07-15,289,12,0
P001,2024-07-16,280,9,0
P001,2024-07-17,269,11,0
P001,2024-07-18,257,12,0
P001,2024-07-19,247,10,0
P001,2024-07-20,231,16,0
P001,2024-07-21,211,20,0
P001,2024-07-22,205,6,0
P001,2024-07-23,192,13,0
P001,2024-07-24,182,10,0
P001,2024-07-25,169,13,0
P001,2024-07-26,157,12,0
P001,2024-07-27,138,19,0
P001,2024-07-28,123,15,0
P001,2024-07-29,112,11,0
P001,2024-07-30,102,10,0
P001,2024-07-31,97,5,0
P001,2024-08-01,366,11,0
P001,2024-08-02,361,5,0
P001,2024-08-03,345,16,0
P001,2024-08-04,327,18,0
P001,2024-08-05,318,9,0
P001,2024-08-06,305,13,0
P001,2024-08-07,294,11,0
P001,2024-08-08,282,12,0
P001,2024-08-09,276,6,0
P001,2024-08-10,267,9,0
P001,2024-08-11,255,12,0
P001,2024-08-12,247,8,0
P001,2024-08-13,239,8,0
P001,2024-08-14,228,11,0
P001,2024-08-15,221,7,0
P001,2024-08-16,209,12,0
P001,2024-08-17,193,16,0
P001,2024-08-18,177,16,0
P001,2024-08-19,167,10,0
P001,2024-08-20,158,9,0
P001,2024-08-21,148,10,0
P001,2024-08-22,139,9,0
P001,2024-08-23,128,11,0
P001,2024-08-24,110,18,0
P001,2024-08-25,101,9,0
P001,2024-08-26,96,5,0
P001,2024-08-27,90,6,0
P001,2024-08-28,83,7,0
P001,2024-08-29,75,8,0
P001,2024-08-30,64,11,0
P001,2024-08-31,45,19,0
P001,2024-09-01,311,14,0
P001,2024-09-02,300,11,0
P001,2024-09-03,292,8,0
P001,2024-09-04,283,9,0
P001,2024-09-05,274,9,0
P001,2024-09-06,262,12,0
P001,2024-09-07,251,11,0
P001,2024-09-08,238,13,0
P001,2024-09-09,225,13,0
P001,2024-09-10,215,10,0
P001,2024-09-11,204,11,0
P001,2024-09-12,193,11,0
P001,2024-09-13,183,10,0
P001,2024-09-14,172,11,0
P001,2024-09-15,158,14,0
P001,2024-09-16,146,12,0
P001,2024-09-17,134,12,0
P001,2024-09-18,126,8,0
P001,2024-09-19,115,11,0
P001,2024-09-20,105,10,0
P001,2024-09-21,95,10,0
P001,2024-09-22,81,14,0
P001,2024-09-23,71,10,0
P001,2024-09-24,57,14,0
P001,2024-09-25,51,6,0
P001,2024-09-26,39,12,0
P001,2024-09-27,27,12,0
P001,2024-09-28,11,16,0
P001,2024-09-29,0,11,1
P001,2024-09-30,0,0,1
P001,2024-10-01,144,10,0
P001,2024-10-02,137,7,0
P001,2024-10-03,129,8,0
P001,2024-10-04,118,11,0
P001,2024-10-05,104,14,0
P001,2024-10-06,82,22,0
P001,2024-10-07,68,14,0
P001,2024-10-08,58,10,0
P001,2024-10-09,50,8,0
P001,2024-10-10,39,11,0
P001,2024-10-11,24,15,0
P001,2024-10-12,9,15,0
P001,2024-10-13,0,9,1
P001,2024-10-14,0,0,1
P001,2024-10-15,0,0,1
P001,2024-10-16,0,0,1
P001,2024-10-17,0,0,1
P001,2024-10-18,0,0,1
P001,2024-10-19,0,0,1
P001,2024-10-20,0,0,1
P001,2024-10-21,0,0,1
P001,2024-10-22,0,0,1
P001,2024-10-23,0,0,1
P001,2024-10-24,0,0,1
P001,2024-10-25,0,0,1
P001,2024-10-26,0,0,1
P001,2024-10-27,0,0,1
P001,2024-10-28,0,0,1
P001,2024-10-29,0,0,1
P001,2024-10-30,0,0,1
P001,2024-10-31,0,0,1
P001,2024-11-01,139,15,0
P001,2024-11-02,120,19,0
P001,2024-11-03,98,22,0
P001,2024-11-04,77,21,0
P001,2024-11-05,66,11,0
P001,2024-11-06,51,15,0
P001,2024-11-07,29,22,0
P001,2024-11-08,17,12,0
P001,2024-11-09,0,17,1
P001,2024-11-10,0,0,1
P001,2024-11-11,0,0,1
P001,2024-11-12,0,0,1
P001,2024-11-13,0,0,1
P001,2024-11-14,0,0,1
P001,2024-11-15,0,0,1
P001,2024-11-16,0,0,1
P001,2024-11-17,0,0,1
P001,2024-11-18,0,0,1
P001,2024-11-19,0,0,1
P001,2024-11-20,0,0,1
P001,2024-11-21,0,0,1
P001,2024-11-22,0,0,1
P001,2024-11-23,0,0,1
P001,2024-11-24,0,0,1
P001,2024-11-25,0,0,1
P001,2024-11-26,0,0,1
P001,2024-11-27,0,0,1
P001,2024-11-28,0,0,1
P001,2024-11-29,0,0,1
P001,2024-11-30,0,0,1
P001,2024-12-01,137,17,0
P001,2024-12-02,123,14,0
P001,2024-12-03,107,16,0
P001,2024-12-04,87,20,0
P001,2024-12-05,75,12,0
P001,2024-12-06,55,20,0
P001,2024-12-07,32,23,0
P001,2024-12-08,6,26,0
P001,2024-12-09,0,6,1
P001,2024-12-10,0,0,1
P001,2024-12-11,0,0,1
P001,2024-12-12,0,0,1
P001,2024-12-13,0,0,1
P001,2024-12-14,0,0,1
P001,2024-12-15,0,0,1
P001,2024-12-16,0,0,1
P001,2024-12-17,0,0,1
P001,2024-12-18,0,0,1
P001,2024-12-19,0,0,1
P001,2024-12-20,0,0,1
P001,2024-12-21,0,0,1
P001,2024-12-22,0,0,1
P001,2024-12-23,0,0,1
P001,2024-12-24,0,0,1
P001,2024-12-25,0,0,1
P001,2024-12-26,0,0,1
P001,2024-12-27,0,0,1
P001,2024-12-28,0,0,1
P001,2024-12-29,0,0,1
P001,2024-12-30,0,0,1
P001,2024-12-31,0,0,1
P002,2022-01-01,549,11,0
P002,2022-01-02,543,6,0
P002,2022-01-03,539,4,0
P002,2022-01-04,535,4,0
P002,2022-01-05,532,3,0
P002,2022-01-06,525,7,0
P002,2022-01-07,520,5,0
P002,2022-01-08,511,9,0
P002,2022-01-09,501,10,0
P002,2022-01-10,494,7,0
P002,2022-01-11,489,5,0
P002,2022-01-12,484,5,0
P002,2022-01-13,477,7,0
P002,2022-01-14,473,4,0
P002,2022-01-15,466,7,0
P002,2022-01-16,455,11,0
P002,2022-01-17,452,3,0
P002,2022-01-18,447,5,0
P002,2022-01-19,442,5,0
P002,2022-01-20,435,7,0
P002,2022-01-21,431,4,0
P002,2022-01-22,424,7,0
P002,2022-01-23,416,8,0
P002,2022-01-24,410,6,0
P002,2022-01-25,403,7,0
P002,2022-01-26,397,6,0
P002,2022-01-27,391,6,0
P002,2022-01-28,387,4,0
P002,2022-01-29,377,10,0
P002,2022-01-30,365,12,0
P002,2022-01-31,359,6,0
P002,2022-02-01,633,6,0
P002,2022-02-02,626,7,0
P002,2022-02-03,619,7,0
P002,2022-02-04,614,5,0
P002,2022-02-05,606,8,0
P002,2022-02-06,599,7,0
P002,2022-02-07,593,6,0
P002,2022-02-08,588,5,0
P002,2022-02-09,580,8,0
P002,2022-02-10,575,5,0
P002,2022-02-11,567,8,0
P002,2022-02-12,559,8,0
P002,2022-02-13,553,6,0
P002,2022-02-14,547,6,0
P002,2022-02-15,540,7,0
P002,2022-02-16,536,4,0
P002,2022-02-17,528,8,0
P002,2022-02-18,521,7,0
P002,2022-02-19,512,9,0
P002,2022-02-20,502,10,0
P002,2022-02-21,496,6,0
P002,2022-02-22,492,4,0
P002,2022-02-23,487,5,0
P002,2022-02-24,480,7,0
P002,2022-02-25,473,7,0
P002,2022-02-26,462,11,0
P002,2022-02-27,451,11,0
P002,2022-02-28,448,3,0
P002,2022-03-01,718,10,0
P002,2022-03-02,710,8,0
P002,2022-03-03,701,9,0
P002,2022-03-04,695,6,0
P002,2022-03-05,679,16,0
P002,2022-03-06,664,15,0
P002,2022-03-07,658,6,0
P002,2022-03-08,650,8,0
P002,2022-03-09,642,8,0
P002,2022-03-10,637,5,0
P002,2022-03-11,629,8,0
P002,2022-03-12,620,9,0
P002,2022-03-13,611,9,0
P002,2022-03-14,603,8,0
P002,2022-03-15,597,6,0
P002,2022-03-16,588,9,0
P002,2022-03-17,583,5,0
P002,2022-03-18,573,10,0
P002,2022-03-19,559,14,0
P002,2022-03-20,543,16,0
P002,2022-03-21,537,6,0
P002,2022-03-22,531,6,0
P002,2022-03-23,522,9,0
P002,2022-03-24,513,9,0
P002,2022-03-25,508,5,0
P002,2022-03-26,498,10,0
P002,2022-03-27,486,12,0
P002,2022-03-28,479,7,0
P002,2022-03-29,472,7,0
P002,2022-03-30,464,8,0
P002,2022-03-31,456,8,0
P002,2022-04-01,729,7,0
P002,2022-04-02,713,16,0
P002,2022-04-03,700,13,0
P002,2022-04-04,690,10,0
P002,2022-04-05,683,7,0
P002,2022-04-06,677,6,0
P002,2022-04-07,669,8,0
P002,2022-04-08,663,6,0
P002,2022-04-09,649,14,0
P002,2022-04-10,638,11,0
P002,2022-04-11,627,11,0
P002,2022-04-12,622,5,0
P002,2022-04-13,617,5,0
P002,2022-04-14,608,9,0
P002,2022-04-15,599,9,0
P002,2022-04-16,583,16,0
P002,2022-04-17,570,13,0
P002,2022-04-18,564,6,0
P002,2022-04-19,555,9,0
P002,2022-04-20,545,10,0
P002,2022-04-21,537,8,0
P002,2022-04-22,529,8,0
P002,2022-04-23,520,9,0
P002,2022-04-24,503,17,0
P002,2022-04-25,498,5,0
P002,2022-04-26,490,8,0
P002,2022-04-27,482,8,0
P002,2022-04-28,474,8,0
P002,2022-04-29,466,8,0
P002,2022-04-30,454,12,0
P002,2022-05-01,721,13,0
P002,2022-05-02,716,5,0
P002,2022-05-03,706,10,0
P002,2022-05-04,696,10,0
P002,2022-05-05,689,7,0
P002,2022-05-06,680,9,0
P002,2022-05-07,667,13,0
P002,2022-05-08,659,8,0
P002,2022-05-09,651,8,0
P002,2022-05-10,639,12,0
P002,2022-05-11,627,12,0
P002,2022-05-12,616,11,0
P002,2022-05-13,604,12,0
P002,2022-05-14,588,16,0
P002,2022-05-15,579,9,0
P002,2022-05-16,567,12,0
P002,2022-05-17,562,5,0
P002,2022-05-18,557,5,0
P002,2022-05-19,552,5,0
P002,2022-05-20,543,9,0
P002,2022-05-21,531,12,0
P002,2022-05-22,512,19,0
P002,2022-05-23,504,8,0
P002,2022-05-24,498,6,0
P002,2022-05-25,489,9,0
P002,2022-05-26,483,6,0
P002,2022-05-27,477,6,0
P002,2022-05-28,461,16,0
P002,2022-05-29,446,15,0
P002,2022-05-30,435,11,0
P002,2022-05-31,424,11,0
P002,2022-06-01,695,9,0
P002,2022-06-02,686,9,0
P002,2022-06-03,680,6,0
P002,2022-06-04,667,13,0
P002,2022-06-05,651,16,0
P002,2022-06-06,645,6,0
P002,2022-06-07,635,10,0
P002,2022-06-08,628,7,0
P002,2022-06-09,622,6,0
P002,2022-06-10,610,12,0
P002,2022-06-11,598,12,0
P002,2022-06-12,580,18,0
P002,2022-06-13,570,10,0
P002,2022-06-14,559,11,0
P002,2022-06-15,551,8,0
P002,2022-06-16,545,6,0
P002,2022-06-17,539,6,0
P002,2022-06-18,525,14,0
P002,2022-06-19,507,18,0
P002,2022-06-20,501,6,0
P002,2022-06-21,494,7,0
P002,2022-06-22,485,9,0
P002,2022-06-23,478,7,0
P002,2022-06-24,467,11,0
P002,2022-06-25,449,18,0
P002,2022-06-26,430,19,0
P002,2022-06-27,420,10,0
P002,2022-06-28,413,7,0
P002,2022-06-29,407,6,0
P002,2022-06-30,397,10,0
P002,2022-07-01,669,8,0
P002,2022-07-02,657,12,0
P002,2022-07-03,644,13,0
P002,2022-07-04,637,7,0
P002,2022-07-05,630,7,0
P002,2022-07-06,622,8,0
P002,2022-07-07,611,11,0
P002,2022-07-08,598,13,0
P002,2022-07-09,584,14,0
P002,2022-07-10,568,16,0
P002,2022-07-11,559,9,0
P002,2022-07-12,546,13,0
P002,2022-07-13,535,11,0
P002,2022-07-14,529,6,0
P002,2022-07-15,523,6,0
P002,2022-07-16,513,10,0
P002,2022-07-17,500,13,0
P002,2022-07-18,488,12,0
P002,2022-07-19,476,12,0
P002,2022-07-20,470,6,0
P002,2022-07-21,462,8,0
P002,2022-07-22,452,10,0
P002,2022-07-23,439,13,0
P002,2022-07-24,429,10,0
P002,2022-07-25,423,6,0
P002,2022-07-26,411,12,0
P002,2022-07-27,405,6,0
P002,2022-07-28,397,8,0
P002,2022-07-29,390,7,0
P002,2022-07-30,375,15,0
P002,2022-07-31,357,18,0
P002,2022-08-01,630,7,0
P002,2022-08-02,623,7,0
P002,2022-08-03,617,6,0
P002,2022-08-04,605,12,0
P002,2022-08-05,593,12,0
P002,2022-08-06,575,18,0
P002,2022-08-07,559,16,0
P002,2022-08-08,547,12,0
P002,2022-08-09,538,9,0
P002,2022-08-10,531,7,0
P002,2022-08-11,520,11,0
P002,2022-08-12,513,7,0
P002,2022-08-13,501,12,0
P002,2022-08-14,489,12,0
P002,2022-08-15,479,10,0
P002,2022-08-16,470,9,0
P002,2022-08-17,458,12,0
P002,2022-08-18,447,11,0
P002,2022-08-19,439,8,0
P002,2022-08-20,420,19,0
P002,2022-08-21,408,12,0
P002,2022-08-22,399,9,0
P002,2022-08-23,389,10,0
P002,2022-08-24,382,7,0
P002,2022-08-25,374,8,0
P002,2022-08-26,362,12,0
P002,2022-08-27,352,10,0
P002,2022-08-28,342,10,0
P002,2022-08-29,330,12,0
P002,2022-08-30,319,11,0
P002,2022-08-31,307,12,0
P002,2022-09-01,579,8,0
P002,2022-09-02,573,6,0
P002,2022-09-03,552,21,0
P002,2022-09-04,533,19,0
P002,2022-09-05,524,9,0
P002,2022-09-06,518,6,0
P002,2022-09-07,510,8,0
P002,2022-09-08,499,11,0
P002,2022-09-09,491,8,0
P002,2022-09-10,480,11,0
P002,2022-09-11,468,12,0
P002,2022-09-12,461,7,0
P002,2022-09-13,453,8,0
P002,2022-09-14,444,9,0
P002,2022-09-15,431,13,0
P002,2022-09-16,420,11,0
P002,2022-09-17,410,10,0
P002,2022-09-18,396,14,0
P002,2022-09-19,384,12,0
P002,2022-09-20,372,12,0
P002,2022-09-21,360,12,0
P002,2022-09-22,351,9,0
P002,2022-09-23,341,10,0
P002,2022-09-24,329,12,0
P002,2022-09-25,317,12,0
P002,2022-09-26,309,8,0
P002,2022-09-27,296,13,0
P002,2022-09-28,283,13,0
P002,2022-09-29,277,6,0
P002,2022-09-30,267,10,0
P002,2022-10-01,405,16,0
P002,2022-10-02,387,18,0
P002,2022-10-03,375,12,0
P002,2022-10-04,360,15,0
P002,2022-10-05,349,11,0
P002,2022-10-06,341,8,0
P002,2022-10-07,332,9,0
P002,2022-10-08,312,20,0
P002,2022-10-09,301,11,0
P002,2022-10-10,288,13,0
P002,2022-10-11,276,12,0
P002,2022-10-12,265,11,0
P002,2022-10-13,258,7,0
P002,2022-10-14,245,13,0
P002,2022-10-15,223,22,0
P002,2022-10-16,212,11,0
P002,2022-10-17,198,14,0
P002,2022-10-18,189,9,0
P002,2022-10-19,180,9,0
P002,2022-10-20,167,13,0
P002,2022-10-21,156,11,0
P002,2022-10-22,139,17,0
P002,2022-10-23,128,11,0
P002,2022-10-24,120,8,0
P002,2022-10-25,111,9,0
P002,2022-10-26,105,6,0
P002,2022-10-27,93,12,0
P002,2022-10-28,80,13,0
P002,2022-10-29,58,22,0
P002,2022-10-30,46,12,0
P002,2022-10-31,33,13,0
P002,2022-11-01,169,18,0
P002,2022-11-02,149,20,0
P002,2022-11-03,134,15,0
P002,2022-11-04,123,11,0
P002,2022-11-05,103,20,0
P002,2022-11-06,87,16,0
P002,2022-11-07,76,11,0
P002,2022-11-08,55,21,0
P002,2022-11-09,33,22,0
P002,2022-11-10,13,20,0
P002,2022-11-11,0,13,1
P002,2022-11-12,0,0,1
P002,2022-11-13,0,0,1
P002,2022-11-14,0,0,1
P002,2022-11-15,0,0,1
P002,2022-11-16,0,0,1
P002,2022-11-17,0,0,1
P002,2022-11-18,0,0,1
P002,2022-11-19,0,0,1
P002,2022-11-20,0,0,1
P002,2022-11-21,0,0,1
P002,2022-11-22,0,0,1
P002,2022-11-23,0,0,1
P002,2022-11-24,0,0,1
P002,2022-11-25,0,0,1
P002,2022-11-26,0,0,1
P002,2022-11-27,0,0,1
P002,2022-11-28,0,0,1
P002,2022-11-29,0,0,1
P002,2022-11-30,0,0,1
P002,2022-12-01,145,9,0
P002,2022-12-02,134,11,0
P002,2022-12-03,106,28,0
P002,2022-12-04,74,32,0
P002,2022-12-05,56,18,0
P002,2022-12-06,42,14,0
P002,2022-12-07,30,12,0
P002,2022-12-08,18,12,0
P002,2022-12-09,7,11,0
P002,2022-12-10,0,7,1
P002,2022-12-11,0,0,1
P002,2022-12-12,0,0,1
P002,2022-12-13,0,0,1
P002,2022-12-14,0,0,1
P002,2022-12-15,0,0,1
P002,2022-12-16,0,0,1
P002,2022-12-17,0,0,1
P002,2022-12-18,0,0,1
P002,2022-12-19,0,0,1
P002,2022-12-20,0,0,1
P002,2022-12-21,0,0,1
P002,2022-12-22,0,0,1
P002,2022-12-23,0,0,1
P002,2022-12-24,0,0,1
P002,2022-12-25,0,0,1
P002,2022-12-26,0,0,1
P002,2022-12-27,0,0,1
P002,2022-12-28,0,0,1
P002,2022-12-29,0,0,1
P002,2022-12-30,0,0,1
P002,2022-12-31,0,0,1
P002,2023-01-01,275,5,0
P002,2023-01-02,271,4,0
P002,2023-01-03,266,5,0
P002,2023-01-04,260,6,0
P002,2023-01-05,257,3,0
P002,2023-01-06,253,4,0
P002,2023-01-07,244,9,0
P002,2023-01-08,236,8,0
P002,2023-01-09,230,6,0
P002,2023-01-10,224,6,0
P002,2023-01-11,221,3,0
P002,2023-01-12,215,6,0
P002,2023-01-13,209,6,0
P002,2023-01-14,204,5,0
P002,2023-01-15,199,5,0
P002,2023-01-16,194,5,0
P002,2023-01-17,189,5,0
P002,2023-01-18,184,5,0
P002,2023-01-19,180,4,0
P002,2023-01-20,175,5,0
P002,2023-01-21,170,5,0
P002,2023-01-22,161,9,0
P002,2023-01-23,155,6,0
P002,2023-01-24,150,5,0
P002,2023-01-25,143,7,0
P002,2023-01-26,138,5,0
P002,2023-01-27,135,3,0
P002,2023-01-28,127,8,0
P002,2023-01-29,118,9,0
P002,2023-01-30,112,6,0
P002,2023-01-31,107,5,0
P002,2023-02-01,383,4,0
P002,2023-02-02,375,8,0
P002,2023-02-03,371,4,0
P002,2023-02-04,359,12,0
P002,2023-02-05,349,10,0
P002,2023-02-06,341,8,0
P002,2023-02-07,335,6,0
P002,2023-02-08,330,5,0
P002,2023-02-09,326,4,0
P002,2023-02-10,321,5,0
P002,2023-02-11,316,5,0
P002,2023-02-12,307,9,0
P002,2023-02-13,300,7,0
P002,2023-02-14,293,7,0
P002,2023-02-15,287,6,0
P002,2023-02-16,279,8,0
P002,2023-02-17,271,8,0
P002,2023-02-18,259,12,0
P002,2023-02-19,252,7,0
P002,2023-02-20,249,3,0
P002,2023-02-21,244,5,0
P002,2023-02-22,237,7,0
P002,2023-02-23,231,6,0
P002,2023-02-24,227,4,0
P002,2023-02-25,217,10,0
P002,2023-02-26,207,10,0
P002,2023-02-27,203,4,0
P002,2023-02-28,197,6,0
P002,2023-03-01,471,6,0
P002,2023-03-02,463,8,0
P002,2023-03-03,457,6,0
P002,2023-03-04,446,11,0
P002,2023-03-05,439,7,0
P002,2023-03-06,434,5,0
P002,2023-03-07,430,4,0
P002,2023-03-08,425,5,0
P002,2023-03-09,417,8,0
P002,2023-03-10,408,9,0
P002,2023-03-11,395,13,0
P002,2023-03-12,384,11,0
P002,2023-03-13,378,6,0
P002,2023-03-14,372,6,0
P002,2023-03-15,367,5,0
P002,2023-03-16,358,9,0
P002,2023-03-17,354,4,0
P002,2023-03-18,340,14,0
P002,2023-03-19,329,11,0
P002,2023-03-20,324,5,0
P002,2023-03-21,319,5,0
P002,2023-03-22,311,8,0
P002,2023-03-23,307,4,0
P002,2023-03-24,299,8,0
P002,2023-03-25,292,7,0
P002,2023-03-26,277,15,0
P002,2023-03-27,269,8,0
P002,2023-03-28,260,9,0
P002,2023-03-29,255,5,0
P002,2023-03-30,248,7,0
P002,2023-03-31,240,8,0
P002,2023-04-01,510,10,0
P002,2023-04-02,499,11,0
P002,2023-04-03,492,7,0
P002,2023-04-04,486,6,0
P002,2023-04-05,480,6,0
P002,2023-04-06,475,5,0
P002,2023-04-07,469,6,0
P002,2023-04-08,456,13,0
P002,2023-04-09,441,15,0
P002,2023-04-10,430,11,0
P002,2023-04-11,421,9,0
P002,2023-04-12,411,10,0
P002,2023-04-13,404,7,0
P002,2023-04-14,396,8,0
P002,2023-04-15,385,11,0
P002,2023-04-16,373,12,0
P002,2023-04-17,364,9,0
P002,2023-04-18,356,8,0
P002,2023-04-19,345,11,0
P002,2023-04-20,340,5,0
P002,2023-04-21,332,8,0
P002,2023-04-22,318,14,0
P002,2023-04-23,310,8,0
P002,2023-04-24,304,6,0
P002,2023-04-25,298,6,0
P002,2023-04-26,292,6,0
P002,2023-04-27,282,10,0
P002,2023-04-28,277,5,0
P002,2023-04-29,259,18,0
P002,2023-04-30,250,9,0
P002,2023-05-01,524,6,0
P002,2023-05-02,515,9,0
P002,2023-05-03,507,8,0
P002,2023-05-04,497,10,0
P002,2023-05-05,491,6,0
P002,2023-05-06,477,14,0
P002,2023-05-07,461,16,0
P002,2023-05-08,456,5,0
P002,2023-05-09,447,9,0
P002,2023-05-10,441,6,0
P002,2023-05-11,434,7,0
P002,2023-05-12,429,5,0
P002,2023-05-13,421,8,0
P002,2023-05-14,406,15,0
P002,2023-05-15,396,10,0
P002,2023-05-16,386,10,0
P002,2023-05-17,375,11,0
P002,2023-05-18,363,12,0
P002,2023-05-19,353,10,0
P002,2023-05-20,336,17,0
P002,2023-05-21,323,13,0
P002,2023-05-22,314,9,0
P002,2023-05-23,304,10,0
P002,2023-05-24,299,5,0
P002,2023-05-25,293,6,0
P002,2023-05-26,284,9,0
P002,2023-05-27,271,13,0
P002,2023-05-28,254,17,0
P002,2023-05-29,244,10,0
P002,2023-05-30,233,11,0
P002,2023-05-31,223,10,0
P002,2023-06-01,491,12,0
P002,2023-06-02,479,12,0
P002,2023-06-03,464,15,0
P002,2023-06-04,446,18,0
P002,2023-06-05,439,7,0
P002,2023-06-06,429,10,0
P002,2023-06-07,419,10,0
P002,2023-06-08,411,8,0
P002,2023-06-09,404,7,0
P002,2023-06-10,389,15,0
P002,2023-06-11,377,12,0
P002,2023-06-12,371,6,0
P002,2023-06-13,365,6,0
P002,2023-06-14,358,7,0
P002,2023-06-15,347,11,0
P002,2023-06-16,339,8,0
P002,2023-06-17,324,15,0
P002,2023-06-18,309,15,0
P002,2023-06-19,300,9,0
P002,2023-06-20,293,7,0
P002,2023-06-21,284,9,0
P002,2023-06-22,275,9,0
P002,2023-06-23,268,7,0
P002,2023-06-24,259,9,0
P002,2023-06-25,243,16,0
P002,2023-06-26,232,11,0
P002,2023-06-27,225,7,0
P002,2023-06-28,214,11,0
P002,2023-06-29,203,11,0
P002,2023-06-30,196,7,0
P002,2023-07-01,461,15,0
P002,2023-07-02,451,10,0
P002,2023-07-03,442,9,0
P002,2023-07-04,434,8,0
P002,2023-07-05,422,12,0
P002,2023-07-06,414,8,0
P002,2023-07-07,408,6,0
P002,2023-07-08,395,13,0
P002,2023-07-09,377,18,0
P002,2023-07-10,367,10,0
P002,2023-07-11,356,11,0
P002,2023-07-12,344,12,0
P002,2023-07-13,335,9,0
P002,2023-07-14,323,12,0
P002,2023-07-15,312,11,0
P002,2023-07-16,297,15,0
P002,2023-07-17,287,10,0
P002,2023-07-18,278,9,0
P002,2023-07-19,270,8,0
P002,2023-07-20,259,11,0
P002,2023-07-21,248,11,0
P002,2023-07-22,228,20,0
P002,2023-07-23,213,15,0
P002,2023-07-24,203,10,0
P002,2023-07-25,197,6,0
P002,2023-07-26,191,6,0
P002,2023-07-27,183,8,0
P002,2023-07-28,170,13,0
P002,2023-07-29,159,11,0
P002,2023-07-30,146,13,0
P002,2023-07-31,138,8,0
P002,2023-08-01,411,7,0
P002,2023-08-02,400,11,0
P002,2023-08-03,390,10,0
P002,2023-08-04,380,10,0
P002,2023-08-05,371,9,0
P002,2023-08-06,358,13,0
P002,2023-08-07,348,10,0
P002,2023-08-08,337,11,0
P002,2023-08-09,331,6,0
P002,2023-08-10,321,10,0
P002,2023-08-11,310,11,0
P002,2023-08-12,295,15,0
P002,2023-08-13,285,10,0
P002,2023-08-14,273,12,0
P002,2023-08-15,261,12,0
P002,2023-08-16,255,6,0
P002,2023-08-17,246,9,0
P002,2023-08-18,237,9,0
P002,2023-08-19,228,9,0
P002,2023-08-20,216,12,0
P002,2023-08-21,204,12,0
P002,2023-08-22,193,11,0
P002,2023-08-23,182,11,0
P002,2023-08-24,175,7,0
P002,2023-08-25,164,11,0
P002,2023-08-26,151,13,0
P002,2023-08-27,133,18,0
P002,2023-08-28,126,7,0
P002,2023-08-29,114,12,0
P002,2023-08-30,103,11,0
P002,2023-08-31,92,11,0
P002,2023-09-01,359,13,0
P002,2023-09-02,348,11,0
P002,2023-09-03,330,18,0
P002,2023-09-04,320,10,0
P002,2023-09-05,310,10,0
P002,2023-09-06,301,9,0
P002,2023-09-07,287,14,0
P002,2023-09-08,277,10,0
P002,2023-09-09,264,13,0
P002,2023-09-10,250,14,0
P002,2023-09-11,237,13,0
P002,2023-09-12,224,13,0
P002,2023-09-13,215,9,0
P002,2023-09-14,208,7,0
P002,2023-09-15,202,6,0
P002,2023-09-16,182,20,0
P002,2023-09-17,168,14,0
P002,2023-09-18,158,10,0
P002,2023-09-19,151,7,0
P002,2023-09-20,144,7,0
P002,2023-09-21,138,6,0
P002,2023-09-22,130,8,0
P002,2023-09-23,109,21,0
P002,2023-09-24,96,13,0
P002,2023-09-25,83,13,0
P002,2023-09-26,71,12,0
P002,2023-09-27,58,13,0
P002,2023-09-28,47,11,0
P002,2023-09-29,36,11,0
P002,2023-09-30,21,15,0
P002,2023-10-01,165,10,0
P002,2023-10-02,159,6,0
P002,2023-10-03,151,8,0
P002,2023-10-04,139,12,0
P002,2023-10-05,130,9,0
P002,2023-10-06,119,11,0
P002,2023-10-07,104,15,0
P002,2023-10-08,82,22,0
P002,2023-10-09,72,10,0
P002,2023-10-10,63,9,0
P002,2023-10-11,54,9,0
